ENROLLMENT,TUITION PAYMENT MARCH 2022,TUITION PAYMENT MARCH 2023,GENDER,TYPE OF EDUCATIONAL INSTITUTION,EDUCATIONAL INSTITUTION,INSTITUTION STATUS,DEPARTMENT,PROVINCE,DISTRICT,CLASSIFICATION,CAMPUS,FACULTY,PROGRAM/MAJOR,SHIFT/SCHEDULE,BENEFIT DISCOUNTS,STUDY MODE,AGE RANGE OF ENROLLED STUDENT,DISABILITY,NUMBER OF ENROLLED COURSES,AT-RISK COURSE
2,0,0,1,,,,14,98,32,2,7,6,42,2,4,0,0,0,1,1
2,1,1,1,COLEGIO,CIENTIFICO ISAAC NEWTON,PRIVADA,14,98,32,1,7,6,45,2,4,0,1,0,1,0
2,1,1,1,,,,14,98,103,3,7,6,43,1,4,0,0,0,3,0
2,1,1,1,,,,14,98,32,3,7,0,2,0,4,0,1,0,1,1
2,0,0,2,COLEGIO,UNIVERSIDADNACIONALJOSFAUS,ESTATAL,14,98,32,2,7,5,68,0,4,0,3,0,1,0
2,0,0,1,COLEGIO,RICARDO PALMA,ESTATAL,14,98,32,1,7,6,48,2,4,2,1,0,1,0
2,1,1,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,137,2,7,5,68,1,4,0,4,0,4,0
2,1,0,2,COLEGIO,ALBERTO PALLETE,ESTATAL,14,98,288,2,7,0,12,2,4,2,2,0,2,0
2,1,1,1,COLEGIO,1262 EL AMAUTA JOSE C. MARIATE,ESTATAL,14,98,32,1,7,0,4,2,4,0,1,0,1,1
2,1,1,1,COLEGIO,CIBER UNI LAS PRADERAS,PRIVADA,14,98,560,1,7,5,16,1,4,0,0,0,2,0
2,1,1,1,COLEGIO,VICTOR ANDRES BELAUNDE,ESTATAL,14,98,32,3,7,0,2,1,4,0,4,0,3,0
2,1,1,1,,,,14,98,32,2,7,5,56,1,4,2,2,0,3,0
2,1,1,1,,,,14,98,32,2,7,5,56,2,4,2,2,0,3,0
2,1,1,2,,,,14,98,32,3,7,0,2,1,4,0,2,0,3,0
2,0,0,1,COLEGIO,AKIRA KATO,ESTATAL,14,98,32,1,7,5,33,2,4,0,0,0,1,0
2,0,0,2,COLEGIO,1228 LEONCIO PRADO,ESTATAL,14,98,32,1,7,5,16,2,4,0,2,0,2,0
2,1,1,1,COLEGIO,KAROL WOJTYLA,PRIVADA,14,98,32,1,7,5,16,1,4,0,1,0,3,0
2,1,1,1,INSTITUTO,TECSUP No.1,PRIVADA,14,98,32,1,7,6,57,2,4,0,3,0,4,0
2,0,0,1,,,,14,98,103,2,7,5,16,2,4,0,4,0,3,0
2,1,1,2,COLEGIO,INGENIEROS DE LUCUMOS,PRIVADA,14,98,32,1,7,6,50,1,4,0,1,0,1,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,32,3,7,0,2,2,4,2,4,0,3,0
2,1,1,1,,,,14,98,324,3,7,6,43,2,4,0,0,0,1,1
2,1,0,1,COLEGIO,VIRGEN DEL CARMEN,ESTATAL,14,98,324,1,7,6,45,2,4,0,2,0,3,0
2,1,1,1,COLEGIO,1235 UNION LATINOAMERICANA,ESTATAL,14,98,32,1,7,0,1,0,4,0,4,0,3,0
2,1,1,1,,,,14,98,32,1,7,5,52,2,4,0,0,0,2,0
2,1,0,1,COLEGIO,GLORIOSO MARISCAL CACERES,PRIVADA,14,98,32,3,7,5,53,1,4,0,2,0,3,0
2,1,1,2,,,,14,98,32,3,7,2,20,2,4,2,2,0,2,0
2,1,0,1,COLEGIO,787 ALMIRANTE MIGUEL GRAU,ESTATAL,14,98,103,2,7,5,63,1,4,2,3,0,2,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,32,1,7,6,50,2,4,0,3,0,4,0
2,1,1,1,,,,14,98,32,2,7,4,81,1,4,2,0,0,2,0
2,1,1,2,,1198 LA RIBERA,,14,98,324,1,7,0,10,1,4,0,0,0,1,1
2,0,0,2,COLEGIO,NEW SCHOOL,PRIVADA,14,98,324,1,7,5,52,1,4,0,0,0,3,0
2,1,0,2,INSTITUTO,CETEMIN,PRIVADA,14,98,32,1,7,5,52,1,4,0,0,0,1,0
2,1,1,2,,,,14,98,32,3,7,0,2,2,4,0,2,1,3,3
2,1,1,1,COLEGIO,SACO,PRIVADA,14,98,32,1,7,0,0,0,4,0,1,0,1,0
2,1,1,2,,WILLIAM SHAKESPEARE DE CARAPON,,14,98,324,1,7,6,57,2,4,0,0,0,1,0
2,0,0,1,COLEGIO,0029 MARCO PUENTE LLANOS,ESTATAL,14,98,32,1,7,5,16,2,4,0,1,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,157,1,7,5,56,1,4,0,3,0,2,0
2,1,1,1,COLEGIO,THALES,PRIVADA,14,98,32,1,7,5,33,1,4,0,1,0,2,0
2,0,0,1,COLEGIO,INNOVASCHOOLS-ATE1SANTAC,PRIVADA,14,98,288,3,7,0,2,0,4,2,2,0,2,0
2,1,1,1,COLEGIO,CEBA - LEONARDO DE VINCI,PRIVADA,14,98,32,1,7,6,45,1,4,0,1,0,3,0
2,1,1,1,COLEGIO,JESUS GUIA,PRIVADA,14,98,32,1,7,5,51,2,4,0,1,0,1,1
2,1,1,1,COLEGIO,JULIO RAMON RIBEYRO,PRIVADA,14,98,32,1,7,6,45,2,4,0,0,0,1,0
2,0,0,1,,,,14,98,324,2,7,3,25,1,4,2,2,0,1,0
2,1,1,1,COLEGIO,VIRGEN DE GUADALUPE,PRIVADA,14,98,32,1,7,6,40,1,4,0,0,0,0,0
2,0,0,1,COLEGIO,0032 RAUL PORRAS BARRENECHEA,ESTATAL,14,98,288,3,7,0,2,2,4,0,1,0,1,0
2,1,1,2,COLEGIO,1248 5 DE ABRIL,ESTATAL,14,98,32,1,7,6,40,0,4,0,2,0,4,0
2,1,1,1,,,,14,98,32,3,7,6,43,1,4,0,0,0,1,0
2,1,1,1,COLEGIO,1208 SAN FRANCISCO DE ASIS,ESTATAL,14,98,32,1,7,6,40,2,4,0,0,0,2,2
2,1,1,1,COLEGIO,046 VICTOR RAUL HAYA DE LA TOR,ESTATAL,14,98,32,1,7,6,50,2,4,0,1,0,2,2
2,1,1,2,COLEGIO,SAN LORENZO,PRIVADA,14,98,32,1,7,2,19,1,4,0,2,0,1,1
2,1,1,2,COLEGIO,1227 INDIRA GANDHI,ESTATAL,14,98,32,3,7,4,79,1,4,2,0,0,1,0
2,1,1,2,COLEGIO,THALES,PRIVADA,14,98,32,1,7,5,33,0,4,0,0,0,2,0
2,1,1,1,COLEGIO,CORAZON DE JESUS DE JICAMARCA,ESTATAL,14,98,324,1,7,5,51,2,4,0,0,0,3,0
2,1,1,1,,,,14,98,32,2,7,3,25,0,4,2,4,0,3,0
2,1,1,1,,,,14,98,32,1,7,0,4,1,4,0,4,0,0,0
0,1,1,1,COLEGIO,OLLANTAY,PRIVADA,14,98,533,1,9,6,45,2,4,0,4,0,1,1
0,0,0,1,INSTITUTO,SENATI,PRIVADA,14,98,659,2,9,5,63,1,4,2,4,0,0,0
0,0,0,1,COLEGIO,RAUL PORRAS BARRENECHEA,ESTATAL,14,98,540,1,9,6,48,1,4,0,4,0,3,0
0,0,0,1,,,,14,98,659,1,9,2,19,1,4,0,3,0,3,0
0,0,0,1,,,,14,98,660,1,9,5,16,2,4,0,3,0,3,3
0,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,402,1,9,5,31,2,4,0,3,0,3,0
0,1,1,2,INSTITUTO,MARIA ELENA MOYANO,PRIVADA,14,98,659,1,9,2,19,1,4,0,2,0,3,0
0,0,0,2,,,,14,98,659,1,9,4,78,1,4,0,0,0,1,0
0,1,1,1,COLEGIO,RENAN ELIAS OLIVERA,ESTATAL,14,98,659,3,9,2,20,2,4,0,1,0,2,0
0,0,0,1,,CERTUS,,14,98,659,3,9,0,2,2,2,0,2,0,3,0
0,0,0,1,COLEGIO,0663 PABLO CHAVEZ VILLAVERDE,ESTATAL,14,98,533,2,9,5,63,0,4,0,2,0,0,0
0,1,1,1,COLEGIO,JULIO CESAR ESCOBAR,ESTATAL,14,80,605,1,9,6,57,0,4,0,0,0,3,0
0,1,1,1,COLEGIO,SANTA MARIA DE LOS ANDES,ESTATAL,14,98,660,1,9,5,33,1,4,0,1,0,1,0
0,0,0,1,COLEGIO,6066 VILLA EL SALVADOR,ESTATAL,14,98,659,1,9,6,40,1,4,0,0,0,0,0
0,0,0,2,UNIVERSIDAD,UNIVERSIDADDESANMARTÍNDEP,PRIVADA,14,98,137,1,9,4,78,1,4,0,2,0,0,0
0,0,0,1,COLEGIO,6005 GENERAL EMILIO SOYER CABE,ESTATAL,14,98,137,1,9,6,40,1,4,0,0,0,0,0
0,0,0,1,COLEGIO,LATINOAMERICANO,PRIVADA,14,98,660,1,9,6,40,1,4,0,0,0,0,0
0,1,1,2,COLEGIO,6066 VILLA EL SALVADOR,ESTATAL,14,98,659,1,9,2,19,0,4,0,0,0,3,0
0,0,0,1,COLEGIO,REPUBLICA DEL ECUADOR,ESTATAL,14,98,660,3,9,5,53,2,4,2,4,0,0,0
0,0,0,1,COLEGIO,6038,ESTATAL,14,98,533,1,9,3,24,2,4,0,1,0,2,0
0,0,0,1,COLEGIO,6089 JORGE BASADRE GROHMANN,ESTATAL,14,98,533,1,9,0,4,2,4,0,2,0,2,2
0,0,0,1,COLEGIO,PADRE ILUMINATO,PRIVADA,14,98,533,1,9,0,10,1,4,0,2,0,0,0
0,1,1,2,COLEGIO,6076 REPUBLICA DE NICARAGUA,ESTATAL,14,98,659,1,9,0,4,1,4,0,0,0,3,0
0,0,0,1,INSTITUTO,CITEN,ESTATAL,6,24,654,3,9,6,43,2,4,0,2,0,3,0
0,0,0,1,INSTITUTO,SISE (FORMACION EDUCATIVA),PRIVADA,14,98,660,3,9,6,43,2,4,0,2,0,3,0
0,0,0,2,COLEGIO,ADVENTISTA SALVADOR,PRIVADA,14,98,659,1,9,0,10,0,4,0,0,0,2,2
0,0,0,1,COLEGIO,ANTON MAKARENKO,PRIVADA,14,98,137,2,9,5,68,2,4,0,4,0,3,0
0,0,0,2,INSTITUTO,LURIN,ESTATAL,14,98,402,3,9,4,79,2,4,2,2,0,3,0
0,1,1,2,,SERVICIO EDUCATIVO EMPRESARIAL,,14,98,308,1,9,0,1,1,4,0,3,0,1,1
0,0,0,1,COLEGIO,6063 JOSE CARLOS MARIATEGUI,ESTATAL,14,98,659,1,9,6,40,1,4,0,0,0,0,0
0,0,0,1,COLEGIO,GAMOR,PRIVADA,14,98,325,3,9,5,53,2,4,0,3,0,3,3
0,0,0,1,COLEGIO,SAN JOSE,ESTATAL,14,98,511,1,9,6,40,1,4,0,1,0,0,0
0,1,1,1,COLEGIO,EL ALBA,PRIVADA,14,98,659,1,9,6,40,1,4,0,0,0,3,0
0,1,1,2,COLEGIO,SOR MARIA DE LOS ANGELES,PRIVADA,14,98,533,1,9,6,40,1,4,0,0,0,2,0
0,0,0,1,INSTITUTO,GILDA LILIANA BALLIVIAN ROSADO,ESTATAL,14,98,533,1,9,6,48,1,4,0,2,0,3,0
0,0,0,2,COLEGIO,FE Y ALEGRIA 23,ESTATAL,14,98,660,1,9,2,19,1,4,0,0,0,3,0
0,0,0,1,COLEGIO,JULIO CESAR ESCOBAR,ESTATAL,14,98,533,1,9,4,78,2,4,1,0,0,1,0
0,0,0,2,COLEGIO,20188,ESTATAL,14,28,554,3,9,4,79,2,4,2,0,0,3,0
0,1,1,1,,,,14,98,659,1,9,6,40,1,4,0,0,0,2,2
0,0,0,1,COLEGIO,ANDRES AVELINO CACERES,ESTATAL,14,98,660,2,9,5,68,2,4,0,4,0,3,3
0,0,0,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,137,1,9,5,16,2,4,0,4,0,2,2
0,0,0,1,COLEGIO,MILITAR FRANCISCO BOLOGNESI,ESTATAL,3,8,99,1,9,6,40,1,4,0,0,0,3,0
0,0,0,1,INSTITUTO,SENATI,PRIVADA,14,98,325,3,9,5,53,2,4,0,2,0,3,0
0,1,1,2,INSTITUTO,CEVATUR PERU,PRIVADA,14,98,472,3,9,0,2,2,4,0,3,0,2,0
0,0,0,1,COLEGIO,CRISTO SEMBRADOR,PRIVADA,14,98,533,1,9,0,1,2,4,0,0,0,1,0
0,1,1,1,COLEGIO,DIONISIO MANCO CAMPOS,ESTATAL,14,28,329,1,9,5,33,1,4,0,0,0,1,1
0,0,0,1,COLEGIO,VICTOR ANDRES BELAUNDE,ESTATAL,14,98,659,3,9,5,53,2,4,0,4,0,3,3
0,1,1,1,COLEGIO,SANTIAGO APOSTOL,PRIVADA,14,98,32,2,9,5,68,2,4,0,3,0,3,0
0,0,0,1,COLEGIO,REPUBLICA DEL ECUADOR,ESTATAL,14,98,660,1,9,5,31,0,4,0,0,0,3,0
0,1,1,1,INSTITUTO,JOSE MARIA ARGUEDAS,ESTATAL,14,98,660,1,9,6,48,1,4,0,0,0,2,0
0,0,0,2,COLEGIO,LOBACHEVSKY,PRIVADA,4,69,39,1,9,0,10,2,4,0,0,0,3,0
0,0,0,2,,ACOMAYO,,14,98,137,1,9,3,24,2,4,0,0,0,3,0
0,1,1,1,INSTITUTO,INSTITUTO PERUANO DE ADMINISTR,PRIVADA,14,98,660,3,9,0,2,1,4,0,3,0,3,0
0,1,1,2,INSTITUTO,DISEÑO Y COMUNICACION,ESTATAL,14,98,532,1,9,0,0,1,4,0,3,0,3,0
0,0,0,1,COLEGIO,ESPERANZA Y CARIDAD,PRIVADA,14,98,137,1,9,6,40,1,4,0,1,0,3,0
0,1,1,1,COLEGIO,FRANCISCO ANTONIO DE ZELA,PRIVADA,14,98,659,1,9,0,1,0,4,0,1,0,3,0
0,1,1,2,COLEGIO,MANUEL POLO JIMENEZ,PRIVADA,14,98,660,1,9,4,78,2,2,0,1,0,3,0
0,0,0,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,606,2,9,5,68,2,4,2,4,0,0,0
0,0,0,2,COLEGIO,6048 JORGE BASADRE,ESTATAL,14,98,659,3,9,4,79,2,4,0,1,0,0,0
0,1,1,1,COLEGIO,SACO,PRIVADA,14,98,536,1,9,6,40,0,4,0,0,0,3,3
0,0,0,2,COLEGIO,7075 JUAN PABLO II,ESTATAL,14,98,137,1,9,0,4,1,4,0,3,0,3,0
0,1,1,2,COLEGIO,EL ALBA,PRIVADA,14,98,659,3,9,4,79,2,4,2,2,0,3,0
0,0,0,1,COLEGIO,SAN ALFONSO MARIA,PRIVADA,14,98,137,1,9,5,31,1,4,0,1,0,0,0
0,0,0,2,COLEGIO,JOSE FAUSTINO SANCHEZ CARRION,ESTATAL,14,98,325,1,9,3,24,1,4,0,2,0,3,0
0,0,0,2,COLEGIO,7072 SAN MARTIN DE PORRES,ESTATAL,14,98,659,1,9,5,16,1,4,0,0,0,0,0
0,1,1,2,,POLICIA,,14,98,659,3,9,4,79,1,4,2,2,0,3,0
0,0,0,1,COLEGIO,6076 REPUBLICA DE NICARAGUA,ESTATAL,14,98,659,3,9,5,53,1,4,0,3,0,0,0
0,0,0,1,COLEGIO,6048 JORGE BASADRE,ESTATAL,14,98,659,1,9,5,33,1,4,0,2,0,0,0
0,0,0,1,COLEGIO,APLICACION JOSE ANTONIO ENCINA,ESTATAL,14,98,660,1,9,4,78,2,4,0,0,0,0,0
0,1,1,1,INSTITUTO,GILDA LILIANA BALLIVIAN ROSADO,ESTATAL,14,98,137,1,9,2,19,1,4,0,4,0,3,0
0,1,1,1,INSTITUTO,CEPEA,PRIVADA,14,98,325,3,9,5,53,2,4,0,4,0,3,0
0,0,0,1,COLEGIO,PERUANO BRITANICO,PRIVADA,14,98,659,1,9,6,40,1,4,0,0,0,2,0
0,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,660,3,9,5,53,2,4,0,3,0,1,0
0,0,0,2,COLEGIO,7079 RAMIRO PRIALE PRIALE,ESTATAL,14,98,533,3,9,4,79,2,4,2,4,0,3,0
0,1,1,1,INSTITUTO,GILDA LILIANA BALLIVIAN ROSADO,ESTATAL,14,98,533,1,9,6,48,1,4,0,3,0,3,0
0,1,1,1,COLEGIO,JESUS MI REDENTOR,PRIVADA,14,98,660,2,9,6,42,2,4,0,1,0,3,0
0,0,0,1,,ELIAS AGUIRRE,,14,98,659,1,9,3,24,2,4,2,4,0,2,2
0,0,0,2,COLEGIO,LA DIVINA PROVIDENCIA,ESTATAL,14,98,659,1,9,0,10,2,4,0,0,0,0,0
0,1,1,1,COLEGIO,CORONEL FRANCISCO BOLOGNESI,PRIVADA,14,28,554,1,9,5,16,1,4,0,0,0,2,0
0,0,0,1,INSTITUTO,SAN FRANCISCO DE ASIS,ESTATAL,14,98,660,2,9,5,68,2,4,0,4,0,3,0
0,0,0,2,COLEGIO,MIGUEL ACOSTA OYARCE - CABALLO,ESTATAL,14,98,660,2,9,3,25,2,4,2,4,0,3,0
1,1,1,1,,,,14,98,137,1,9,0,4,1,4,0,3,0,3,0
1,0,0,2,COLEGIO,6071 REPUBLICA FEDERAL DE ALEM,ESTATAL,14,98,659,1,9,0,10,1,4,0,4,0,2,0
1,0,0,2,INSTITUTO,INSTITUTO PERUANO DE ADMINISTR,PRIVADA,14,98,660,0,9,0,11,0,4,0,3,0,2,0
1,1,1,2,,,,14,98,660,0,9,0,11,2,4,0,4,0,1,0
1,1,1,1,,,,14,98,308,2,9,5,56,1,4,2,4,0,2,0
1,1,1,2,COLEGIO,LEONARD EULER,PRIVADA,14,98,533,1,9,0,4,1,4,0,2,0,2,0
1,1,1,1,,,,13,43,442,1,9,6,48,0,4,0,2,0,4,0
1,1,1,1,INSTITUTO,MARIA DE LOS ANGELES CIMAS,PRIVADA,14,98,402,0,9,2,22,0,4,0,4,0,1,0
1,1,1,1,INSTITUTO,SAN FRANCISCO DE ASIS,ESTATAL,14,98,660,1,9,2,19,2,4,0,3,0,1,0
1,0,0,1,COLEGIO,FE Y ALEGRIA 17,ESTATAL,14,98,659,1,9,4,78,1,4,0,3,0,0,0
1,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,659,1,9,6,48,2,4,2,3,0,1,0
1,1,1,1,,,,14,98,659,1,9,5,52,0,4,0,3,0,4,0
1,1,1,2,,,,14,98,325,1,9,0,1,1,4,0,2,0,1,0
1,1,1,1,COLEGIO,7098 RODRIGO LARA BONILLA,ESTATAL,14,98,659,1,9,5,52,2,4,0,2,0,2,0
1,0,0,1,COLEGIO,7081 JOSE MARIA ARGUEDAS A,ESTATAL,14,98,533,1,9,3,24,2,4,0,3,0,1,0
1,1,1,1,COLEGIO,NUESTRO SALVADOR,PRIVADA,14,98,660,1,9,5,52,1,4,0,2,0,1,0
1,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,471,1,9,0,1,1,4,2,3,0,3,0
1,1,1,2,COLEGIO,APOSTOL SAN PEDRO,PRIVADA,14,28,123,1,9,5,33,1,4,0,3,0,2,0
1,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,659,0,9,5,62,1,4,0,3,0,3,0
1,1,1,1,COLEGIO,MARIA INMACULADA CONCEPCION,PRIVADA,14,98,659,1,9,6,40,1,4,0,2,0,2,0
1,1,1,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,659,1,9,4,78,2,4,0,4,0,3,0
1,0,0,1,COLEGIO,CEBA - LINCOLN SCHOOL,PRIVADA,14,98,659,1,9,6,40,2,4,0,3,0,2,0
1,0,0,2,COLEGIO,7081 JOSE MARIA ARGUEDAS A,ESTATAL,14,98,533,1,9,0,1,0,4,0,2,0,2,0
1,0,0,1,COLEGIO,JUAN GUERRERO QUIMPER,ESTATAL,14,98,660,0,9,5,59,2,4,0,4,0,2,0
1,1,1,2,COLEGIO,SANTISIMO JESUS SALVADOR,PRIVADA,14,98,402,1,9,5,52,2,4,2,3,0,3,0
1,1,1,1,COLEGIO,JOSE BUENAVENTURA SEPULVEDA,ESTATAL,14,28,380,1,9,5,52,2,4,2,2,0,1,0
1,0,0,1,,,,14,98,659,1,9,0,10,2,4,2,2,0,1,0
1,1,1,1,,,,14,98,533,1,9,5,16,1,4,0,2,0,3,0
1,0,0,2,,,,14,98,137,2,9,0,4,1,4,0,3,0,4,0
1,1,1,2,,,,14,98,137,3,9,0,2,2,4,2,2,0,2,0
1,1,1,2,COLEGIO,7059 JOSE ANTONIO ENCINAS FRAN,ESTATAL,14,98,533,1,9,2,19,2,4,2,3,0,1,0
1,1,1,2,COLEGIO,JESUS ES MI REY,PRIVADA,14,98,659,1,9,5,52,0,4,0,2,0,4,0
1,1,1,2,COLEGIO,REPUBLICA DE BOLIVIA,ESTATAL,14,98,659,1,9,4,78,0,4,0,3,0,2,0
1,1,1,2,INSTITUTO,DE LA CONSTRUCCION - CAPECO,PRIVADA,14,98,659,1,9,5,33,1,4,0,3,0,3,0
1,0,0,2,COLEGIO,7238 SOLIDARIDAD PERU ALEMANIA,ESTATAL,14,98,533,1,9,2,19,1,4,0,2,0,0,0
1,1,1,2,INSTITUTO,IDAT,PRIVADA,14,98,659,1,9,0,1,2,4,0,4,0,1,0
1,1,1,1,COLEGIO,AMERICAN SISTEMS,PRIVADA,14,98,659,1,9,5,52,1,4,0,2,0,4,0
1,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,533,0,9,5,62,2,4,0,2,0,3,0
1,1,1,2,COLEGIO,SEBASTIAN LORENTE,PRIVADA,14,98,659,1,9,4,78,2,4,0,2,0,2,0
1,1,1,2,,,,14,98,660,1,9,0,0,0,4,0,2,0,1,0
1,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,659,1,9,6,48,2,4,0,3,0,1,0
1,0,0,1,COLEGIO,11025 JUAN PABLO VIZCARDO Y GU,ESTATAL,14,98,659,0,9,6,61,2,4,0,4,0,1,0
1,1,1,1,COLEGIO,7076 LAS BRISAS DE VILLA,ESTATAL,14,98,659,1,9,5,31,2,4,0,3,0,3,0
1,0,0,2,COLEGIO,VICTOR MORON MUÑOZ,ESTATAL,14,98,460,1,9,0,4,0,4,2,2,0,1,0
1,1,1,1,COLEGIO,FE Y ALEGRIA 34,ESTATAL,14,98,137,1,9,5,33,2,4,0,2,0,2,0
1,1,1,1,COLEGIO,TUPAC AMARU II,ESTATAL,14,98,533,1,9,6,50,2,4,0,2,0,2,0
1,1,1,1,,,,14,98,659,1,9,5,52,2,4,0,3,0,1,0
1,1,1,2,,,,14,98,659,2,9,0,12,0,4,0,2,0,2,0
1,1,1,2,COLEGIO,FE Y ALEGRIA 34,ESTATAL,14,98,137,1,9,0,4,2,4,0,2,0,2,0
1,1,1,2,COLEGIO,PAMER,PRIVADA,14,98,308,0,9,5,62,0,4,0,3,0,2,0
1,0,0,2,INSTITUTO,IFB,PRIVADA,14,98,659,0,9,0,11,1,4,0,3,0,1,0
1,1,1,2,,,,14,98,659,1,9,0,10,0,4,0,1,0,1,0
1,1,1,1,COLEGIO,SEÑOR DE LUREN,PRIVADA,14,98,573,1,9,0,10,1,4,0,2,0,3,0
1,0,0,1,,IAFAS DE LA FUERZA AÉREA DEL P,,14,98,573,0,9,6,61,1,4,0,4,0,2,0
1,1,1,2,,,,14,98,532,1,9,4,78,2,4,2,4,0,1,0
1,0,0,2,COLEGIO,PROLOG DE VILLA MARIA,PRIVADA,14,98,660,1,9,0,4,0,4,0,2,0,3,0
1,1,1,1,COLEGIO,MAGISTER,PRIVADA,14,98,660,1,9,5,16,2,4,0,4,0,4,0
1,1,1,1,,00114,,14,98,573,1,9,3,24,2,4,0,3,0,3,0
1,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,660,1,9,2,19,2,4,0,3,0,3,0
1,0,0,2,,,,14,98,660,1,9,5,33,2,4,0,2,0,2,0
1,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,137,1,9,5,56,1,4,0,4,0,3,0
1,1,1,2,,,,14,98,137,2,9,5,63,1,4,2,2,0,3,0
1,0,0,1,COLEGIO,FERMIN TANGUIS,PRIVADA,14,98,533,1,9,5,52,0,4,0,3,0,2,0
1,1,1,2,COLEGIO,NUESTRA SEÑORA DE LA ASUNCION,ESTATAL,14,98,659,1,9,5,16,2,4,0,1,0,1,0
1,1,0,1,INSTITUTO,SENCICO,PRIVADA,14,98,659,0,9,5,59,2,4,0,4,0,1,0
1,1,1,1,COLEGIO,CEBA - JOSE GALVEZ,ESTATAL,14,98,659,1,9,0,1,0,4,0,2,0,1,0
1,1,1,2,COLEGIO,INGENIERIA DE CARMELITAS,PRIVADA,14,98,660,1,9,0,10,0,4,0,2,0,2,0
1,1,1,1,COLEGIO,SAN MARCOS DEL SUR,PRIVADA,14,98,472,1,9,5,52,0,4,2,2,0,2,0
1,0,0,1,COLEGIO,2085 SAN AGUSTIN,ESTATAL,14,98,137,1,9,6,57,0,4,2,2,0,1,0
1,1,1,2,COLEGIO,7067 TORIBIO SEMINARIO,ESTATAL,14,98,533,1,9,3,24,1,4,0,1,0,1,0
1,1,1,2,COLEGIO,TRILCE-VILLAMARIADELTRIUN,PRIVADA,14,98,533,1,9,5,16,0,4,0,2,0,3,0
1,1,1,2,COLEGIO,TRILCE,PRIVADA,14,98,533,1,9,3,24,0,4,0,3,0,3,0
1,1,1,1,COLEGIO,JOSE FAUSTINO SANCHEZ CARRION,ESTATAL,14,98,325,1,9,6,40,0,4,0,3,0,3,0
1,1,1,1,COLEGIO,SAN FRANCISCO DE ASIS,ESTATAL,14,98,325,1,9,3,24,2,4,2,2,0,1,0
1,0,0,2,COLEGIO,6050 JUANA ALARCO DE DAMMERT,ESTATAL,14,98,533,1,9,3,24,2,4,0,2,0,3,0
1,1,1,1,,TRILCE DE SURCO,,14,98,573,1,9,3,24,2,4,2,1,0,2,0
1,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,659,1,9,3,24,1,4,0,3,0,3,0
1,1,1,1,COLEGIO,7055 TUPAC AMARU II,ESTATAL,14,98,660,1,9,5,33,0,4,2,2,0,1,0
1,1,1,1,COLEGIO,SAN AGUSTIN DE VILLA,PRIVADA,14,98,659,1,9,6,40,2,4,2,1,0,1,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,402,1,9,5,52,1,4,0,3,0,1,1
1,1,1,1,COLEGIO,APOSTOL SAN PEDRO,PRIVADA,14,28,329,1,9,5,52,2,4,2,1,0,2,0
1,1,1,2,,COM. EDUC. SAGRADO CORAZON DE,,14,98,659,1,9,5,52,2,4,2,2,0,1,0
1,0,0,2,COLEGIO,REPUBLICA DE BOLIVIA,ESTATAL,14,98,659,0,9,3,24,0,4,0,4,0,1,0
1,0,0,2,COLEGIO,6037 INCA PACHACUTEC,ESTATAL,14,98,533,1,9,4,78,0,4,0,1,0,1,0
1,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,325,1,9,0,4,1,4,2,3,0,1,0
1,1,1,1,COLEGIO,MATER ADMIRABILIS,PRIVADA,14,28,123,1,9,6,40,2,4,0,1,0,1,0
1,1,1,1,,,,14,98,659,2,9,5,63,1,4,0,3,0,2,0
1,1,1,1,UNIVERSIDAD,UNIVERSIDADPRIVADASANJUANB,PRIVADA,14,98,137,1,9,5,33,1,4,0,3,0,3,0
1,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,660,0,9,0,11,2,4,0,4,0,3,0
1,0,0,2,COLEGIO,SAN PEDRO SANTISIMA TRINIDAD,PRIVADA,14,98,325,1,9,4,78,1,4,0,1,0,1,0
1,0,0,2,COLEGIO,VICTOR MORON MUÑOZ,ESTATAL,14,98,511,0,9,2,22,2,4,0,4,0,1,0
